,disease_category,disease_name,intention,question
748,응급질환,두통,원인,두통이 발생하는데 영향을 미치는 주요 원인은 어떤 것들이 있는지 알고 싶습니다.
749,응급질환,두통,원인,머리가 계속 찌릿찌릿하고 무거운 증상은 어떤 요인에 의해 발생하는 건가요?
750,응급질환,두통,원인,새집으로 인한 아토피와 같은 피부 질환의 원인은 어떤 것이 있을까요?
751,응급질환,두통,원인,두통이 발생하는 주요 원인은 무엇인가요?
752,응급질환,두통,원인,약물 알레르기와 두통약의 관련성에 대해 설명해주세요.
753,응급질환,두통,원인,과도한 카페인 섭취나 저혈당에 의한 두통이 원인으로 작용할 수 있는지 알려주세요.
754,응급질환,두통,원인,두통이 계속해서 발생하는데 영향을 미치는 원인 중에 아침에 푹 자고 일어나는 것 같은 느낌이 포함되는지 알려주세요.
755,응급질환,두통,원인,두통의 발생과 원인에 대해 자세히 알려주세요.
756,응급질환,두통,원인,두통의 원인으로 알려진 요인들을 알고 싶어요.
757,응급질환,두통,원인,두통의 원인을 찾아내기 위해 어떤 방법을 사용하는 것이 좋을까요?
758,응급질환,두통,원인,잠이 부족하거나 수면 패턴이 불규칙하면 두통이 발생할 수 있나요?
759,응급질환,두통,원인,두통의 원인은 다양한 방법으로 분류될 수 있나요?
760,응급질환,두통,원인,간헐적인 두통이 지속되는 이유에 대해 설명해주세요.
761,응급질환,두통,원인,두통의 주요 원인은 무엇인가요?
762,응급질환,두통,원인,"두통이 밤에만 나타나지 않고 자고 일어나도 증상이 계속되면, 어떤 특정 질환의 가능성이 있을까요?"
763,응급질환,두통,원인,두통이라는 질병이 발생하는데 어떤 요소들이 영향을 주나요?
764,응급질환,두통,원인,두통의 원인 중에서 흔한 것은 무엇인가요?
765,응급질환,두통,원인,두통과 속발성 두통의 원인을 자세히 알려주세요.
766,응급질환,두통,원인,두통의 원인과 관련된 새로운 정보를 알고 싶어요.
767,응급질환,두통,원인,두통의 주요 원인은 어떤 것들이 있을까요?
768,응급질환,두통,원인,호흡기와 중추신경계 증상이 발생하는 주요한 원인은 무엇인가요?
769,응급질환,두통,원인,두통의 원인과 그에 대한 대처 방법을 알려주세요.
770,응급질환,두통,원인,두통의 원인에 대해 자세히 알고 싶습니다.
771,응급질환,두통,원인,머리가 아픈 두통의 원인은 무엇인가요?
772,응급질환,두통,원인,두통의 원인을 밝히기 위해 어떤 종류의 의료기기나 기술을 사용하나요?
773,응급질환,두통,원인,독감에 걸리게 되는 이유와 그로 인한 증상에 대해 상세히 설명해주세요.
774,응급질환,두통,원인,두통의 원인 중 하나로 간헐적으로 발생하는 지끈지끈한 증상은 무엇인가요?
775,응급질환,두통,원인,"머리가 무거운 증상이 계속되는데, 이는 어떤 질병과 연관이 있을 수 있나요?"
776,응급질환,두통,원인,"두통이 자주 발생하는데, 그 원인을 자세히 알려주세요."
777,응급질환,두통,원인,두통을 예방하기 위해 어떤 조치를 취할 수 있을까요? 그 중 어떤 것들이 효과적일까요?
778,응급질환,두통,원인,두통이 발생하는데에는 어떤 요인들이 연관되어 있는지 알려주세요.
779,응급질환,두통,원인,두통을 치료하기 위해 어떤 약물이 사용될 수 있을까요?
780,응급질환,두통,원인,두통 증상 중에서 밤에만 나타나는 것도 있는 건가요? 아니면 자고 일어나도 나타나는지 궁금합니다.
781,응급질환,두통,원인,두통이 계속해서 발생하는 이유에 대해 자세히 알려주세요.
782,응급질환,두통,원인,두통을 일으키는 주요 원인들을 자세히 알고 싶어요. 그리고 그 중에서 어떤 것들이 일반적으로 나타나는지도 알려주세요.
783,응급질환,두통,원인,두통이 발생하는 원인과 관련된 정보를 알고 싶습니다.
784,응급질환,두통,원인,두통이 자주 발생하는 이유에 대해 자세히 설명해주세요.
785,응급질환,두통,원인,두통의 원인으로 알려진 다양한 요소들이 어떤 것들이 있는지 알려주세요.
786,응급질환,두통,원인,두통의 원인은 무엇인지 자세히 알려주세요.
787,응급질환,두통,원인,어떤 다른 원인이 두통을 일으킬 수 있는지 알려주세요.
788,응급질환,두통,원인,봄철에 나타나는 두통이나 어지럼증은 특정 알레르기의 특징 중 하나인가요?
789,응급질환,두통,원인,두통약을 먹고 두통이 있는 이유와 두드러기가 나타나는 이유에 대해 자세히 알려주세요.
790,응급질환,두통,원인,"두통이 자주 발생하는데, 이 질환의 원인이 무엇인지 알고 싶어요."
791,응급질환,두통,원인,새집으로 이사 후 아토피와 같은 피부 질환이 생긴 원인은 무엇일까요?
792,응급질환,두통,원인,아토피와 같은 피부 질환의 원인은 새집에서 시작되는 건가요?
793,응급질환,두통,원인,두통이 밤에만 나타나는 것은 자연스러운 증상인가요? 그렇다면 밤에만 지속될 때의 다른 원인은 무엇이 있을까요?
794,응급질환,두통,원인,두통이 발생하는데 영향을 주는 요인은 무엇인가요?
795,응급질환,두통,원인,두통의 원인으로는 어떤 질병들이 연관되어 있는지 알려주세요.
796,응급질환,두통,원인,두통이 자주 발생하는 이유는 무엇일까요?
797,응급질환,두통,원인,독감에 걸리게 되는 원인과 관련된 정보를 알고 싶어요.
798,응급질환,두통,원인,두통의 주요한 원인과 그에 대한 설명을 들을 수 있을까요?
799,응급질환,두통,원인,두통이 자고 일어나면 생기는 이유는 무엇인가요?
800,응급질환,두통,원인,두통이 스트레스로 인한 원인에 해당할 수 있는지 알고 싶어요.
801,응급질환,두통,원인,두통약을 복용하면 두드러기가 나타나는 증상의 원인은 무엇인가요?
802,응급질환,두통,원인,두통의 원인으로 알려진 요소들이 무엇인지 알고 싶어요.
803,응급질환,두통,원인,두통의 원인과 관련된 정보를 자세히 알려주세요.
804,응급질환,두통,원인,두통이 밤에만 나타났다가 자고 일어나면 사라지는 이유가 무엇인가요?
805,응급질환,두통,원인,두통의 원인과 그에 따른 증상이 무엇인가요?
806,응급질환,두통,원인,속발성 두통의 원인과 관련된 정보를 알려주세요.
807,응급질환,두통,원인,약물 알레르기와 관련하여 두드러기가 발생하는 이유를 알고 싶어요.
808,응급질환,두통,원인,두통을 유발하는 주요 원인들이 무엇인지 자세히 알려주세요.
809,응급질환,두통,원인,과도한 카페인 섭취와 저혈당으로 인한 두통의 원인은 무엇인가요?
810,응급질환,두통,원인,독감에 걸리게 되는 원인에 대해 자세히 알려주세요.
811,응급질환,두통,원인,아토피와 피부질환이 새집으로 인해 발생하는 이유가 무엇일까요?
812,응급질환,두통,원인,두통이 자주 발생하는 이유가 무엇인지 알려주세요.
813,응급질환,두통,원인,두통이라는 질병에 스트레스가 어떤 영향을 주는지 자세히 알려주세요.
814,응급질환,두통,원인,두통을 유발하는 주요 원인은 어떤 것들이 있는지 알려주세요. 그리고 어떤 것들이 일반적으로 나타나는지도 궁금합니다.
815,응급질환,두통,원인,독감이라는 질병이 왜 걸리게 되는지 설명해주세요.
816,응급질환,두통,원인,두통이 발생하는데 영향을 주는 요인은 어떤 것이 있나요?
817,응급질환,두통,원인,두통의 원인과 관련된 특정한 상황이 있을까요?
818,응급질환,두통,원인,두통이 생기는데 영향을 주는 주된 원인은 무엇인가요?
819,응급질환,두통,원인,두통의 원인을 파악하기 위해 어떤 종류의 검사 결과를 확인해야 하나요?
820,응급질환,두통,원인,독감에 걸리는 이유를 자세히 알고 싶어요.
821,응급질환,두통,원인,두통과 스트레스성 말고 다른 원인들이 어떤 것들이 있는지 자세히 알고 싶어요.
822,응급질환,두통,원인,두통이 잦게 발생하는 원인을 자세히 설명해주세요.
823,응급질환,두통,원인,두통의 원인에 대한 정확한 정보를 알려주세요.
824,응급질환,두통,원인,두통의 원인으로 다른 어떤 질병들이 언급될 수 있나요?
825,응급질환,두통,원인,호흡기 및 중추신경계 증상의 원인은 무엇인가요?
826,응급질환,두통,원인,과도한 카페인 섭취가 두통의 원인이 될 수 있는지 알려주세요.
827,응급질환,두통,원인,두통이 과도한 카페인 섭취나 저혈당에 의한 원인으로 인한 두통이 발생할 수 있는지 자세히 알고 싶어요.
828,응급질환,두통,원인,두통의 원인과 관련된 정보를 알려주세요.
829,응급질환,두통,원인,두통이 지속적으로 나타나는 이유는 무엇인가요?
830,응급질환,두통,원인,두통의 원인과 관련된 주요 요소를 알려주세요.
831,응급질환,두통,원인,두통을 일으키는 주요 원인은 무엇인가요? 그 중에서도 어떤 것들이 가장 흔한가요?
832,응급질환,두통,원인,두통이 계속되는 이유를 자세히 알려주세요.
833,응급질환,두통,원인,두통의 원인으로 스트레스가 어떤 역할을 하는지 알려주세요.
834,응급질환,두통,원인,두통의 정확한 원인을 알고 싶어요.
835,응급질환,두통,원인,두통이 발생하는 원인과 그에 따른 증상에 대해 알려주세요.
836,응급질환,두통,원인,아토피와 같은 피부 질환이 새집 때문에 생긴다고 볼 수 있을까요?
837,응급질환,두통,원인,두통을 일으키는 원인 중에서 가장 흔한 것들은 무엇인가요? 그리고 어떤 것들이 일반적으로 나타나는지 알고 싶습니다.
838,응급질환,두통,원인,두통의 원인은 여러 가지로 다양하게 분류되나요? 그 중에서 가장 흔한 원인은 무엇인가요?
839,응급질환,두통,원인,간헐적인 두통의 원인으로는 어떤 요소들이 포함되나요?
840,응급질환,두통,원인,새집에서 아토피와 같은 피부 질환이 발생할 수 있는 원인은 무엇인가요?
841,응급질환,두통,원인,속발성 두통의 원인에 대해 자세히 알려주세요.
842,응급질환,두통,원인,지끈지근한 두통이 나타나는 이유에는 어떤 것들이 있는지 알려주세요.
843,응급질환,두통,원인,아무런 원인 없이 두통이 발생하는 원인에 대해 설명해주세요.
844,응급질환,두통,원인,독감이라는 질병에 걸리게 되는 이유를 알려주세요.
845,응급질환,두통,원인,두통의 발생 원인에 대해 더 자세한 설명을 해주실 수 있나요?
846,응급질환,두통,원인,두통의 원인에 대해서 자세히 설명해주세요.
847,응급질환,두통,원인,두통을 유발하는 주요한 원인은 어떤 것들이 있는지 알려주세요.
848,응급질환,두통,원인,두통이 자고 일어나면 생기는 이유에 대해 알려주세요.
849,응급질환,두통,원인,"왼쪽 머리가 아플 때, 어떤 원인으로 인해 왼쪽 머리가 아플 수 있는지 알 수 있을까요?"
850,응급질환,두통,원인,두통이 발생하는데 영향을 주는 원인은 어떤 것들이 있나요?
